Atmel; ATtiny24V;SOIC 14 (150mil) Version;4542;0x0: 0x1E, 0x1: 0x91, 0x2: 0xB
Atmel; ATtiny25;DIP Version;3848;0x0: 0x1E, 0x1: 0x91, 0x2: 0x8
Atmel; ATtiny25;QFN/MLF 20 (4x4mm) Version;3851;0x0: 0x1E, 0x1: 0x91, 0x2: 0x8
Atmel; ATtiny25;SOIC 8 (150mil/JEDEC) Version;3849;0x0: 0x1E, 0x1: 0x91, 0x2: 0x8
Atmel; ATtiny25;SOIC 8 (200mil/EIAJ) Version;3850;0x0: 0x1E, 0x1: 0x91, 0x2: 0x8
Atmel; ATtiny25V;DIP Version;3852;0x0: 0x1E, 0x1: 0x91, 0x2: 0x8
Atmel; ATtiny25V;QFN/MLF 20 (4x4mm) Version;3855;0x0: 0x1E, 0x1: 0x91, 0x2: 0x8
Atmel; ATtiny25V;SOIC 8 (150mil/JEDEC) Version;3853;0x0: 0x1E, 0x1: 0x91, 0x2: 0x8
Atmel; ATtiny25V;SOIC 8 (200mil/EIAJ) Version;3854;0x0: 0x1E, 0x1: 0x91, 0x2: 0x8
Atmel; ATtiny26;DIP 20 Version;4533;0x0: 0x1E, 0x1: 0x91, 0x2: 0x9
Atmel; ATtiny26;ISP CON1 (6 Pin);4535;0x0: 0x1E, 0x1: 0x91, 0x2: 0x9
Atmel; ATtiny26;ISP CON2 (10 Pin);6150;0x0: 0x1E, 0x1: 0x91, 0x2: 0x9
Atmel; ATtiny26;QFN/MLF 32 (5x5mm) Version;4534;0x0: 0x1E, 0x1: 0x91, 0x2: 0x9
Atmel; ATtiny26;SOIC 20 (300mil) Version;4536;0x0: 0x1E, 0x1: 0x91, 0x2: 0x9
Atmel; ATtiny44;DIP 14 Version;4544;0x0: 0x1E, 0x1: 0x92, 0x2: 0x7
Atmel; ATtiny44;QFN/MLF 20 (4x4mm) Version;4546;0x0: 0x1E, 0x1: 0x92, 0x2: 0x7
Atmel; ATtiny44;SOIC 14 (150mil) Version;4545;0x0: 0x1E, 0x1: 0x92, 0x2: 0x7
Atmel; ATtiny44V;DIP 14 Version;4547;0x0: 0x1E, 0x1: 0x92, 0x2: 0x7
Atmel; ATtiny44V;QFN/MLF 20 (4x4mm) Version;4549;0x0: 0x1E, 0x1: 0x92, 0x2: 0x7
Atmel; ATtiny44V;SOIC 14 (150mil) Version;4548;0x0: 0x1E, 0x1: 0x92, 0x2: 0x7
Atmel; ATtiny45;DIP Version;3805;0x0: 0x1E, 0x1: 0x92, 0x2: 0x6
Atmel; ATtiny45;QFN/MLF 20 (4x4mm) Version;3843;0x0: 0x1E, 0x1: 0x92, 0x2: 0x6
Atmel; ATtiny45;SOIC 8 (150mil/JEDEC) Version;3841;0x0: 0x1E, 0x1: 0x92, 0x2: 0x6
Atmel; ATtiny45;SOIC 8 (200mil/EIAJ) Version;3842;0x0: 0x1E, 0x1: 0x92, 0x2: 0x6
Atmel; ATtiny45V;DIP Version;3844;0x0: 0x1E, 0x1: 0x92, 0x2: 0x6
Atmel; ATtiny45V;QFN/MLF 20 (4x4mm) Version;3847;0x0: 0x1E, 0x1: 0x92, 0x2: 0x6
Atmel; ATtiny45V;SOIC 8 (150mil/JEDEC) Version;3845;0x0: 0x1E, 0x1: 0x92, 0x2: 0x6
Atmel; ATtiny45V;SOIC 8 (200mil/EIAJ) Version;3846;0x0: 0x1E, 0x1: 0x92, 0x2: 0x6
Atmel; ATtiny84;DIP 14 Version;4550;0x0: 0x1E, 0x1: 0x93, 0x2: 0xC
Atmel; ATtiny84;QFN/MLF 20 (4x4mm) Version;4552;0x0: 0x1E, 0x1: 0x93, 0x2: 0xC
Atmel; ATtiny84;SOIC 14 (150mil) Version;4551;0x0: 0x1E, 0x1: 0x93, 0x2: 0xC
Atmel; ATtiny84V;DIP 14 Version;4553;0x0: 0x1E, 0x1: 0x93, 0x2: 0xC
Atmel; ATtiny84V;QFN/MLF 20 (4x4mm) Version;4555;0x0: 0x1E, 0x1: 0x93, 0x2: 0xC
Atmel; ATtiny84V;SOIC 14 (150mil) Version;4554;0x0: 0x1E, 0x1: 0x93, 0x2: 0xC
Atmel; ATtiny85;DIP Version;3856;0x0: 0x1E, 0x1: 0x93, 0x2: 0xB
Atmel; ATtiny85;QFN/MLF 20 (4x4mm) Version;3859;0x0: 0x1E, 0x1: 0x93, 0x2: 0xB
Atmel; ATtiny85;SOIC 8 (150mil/JEDEC) Version;3857;0x0: 0x1E, 0x1: 0x93, 0x2: 0xB
Atmel; ATtiny85;SOIC 8 (200mil/EIAJ) Version;3858;0x0: 0x1E, 0x1: 0x93, 0x2: 0xB
Atmel; ATtiny85V;DIP Version;3860;0x0: 0x1E, 0x1: 0x93, 0x2: 0xB
Atmel; ATtiny85V;QFN/MLF 20 (4x4mm) Version;3863;0x0: 0x1E, 0x1: 0x93, 0x2: 0xB
Atmel; ATtiny85V;SOIC 8 (150mil/JEDEC) Version;3861;0x0: 0x1E, 0x1: 0x93, 0x2: 0xB
Atmel; ATtiny85V;SOIC 8 (200mil/EIAJ) Version;3862;0x0: 0x1E, 0x1: 0x93, 0x2: 0xB
Benchmarq; bq4010;DIP Version;1317;
Benchmarq; bq4011;DIP Version;2302;
Benchmarq; bq4013;DIP Version;4673;
Bookly Micro; 24C02;DFN 8 (4x4mm) Version;6494;
Bookly Micro; 24C02;DIP Version;6490;
Bookly Micro; 24C02;MSOP 8 (3x3mm) Version;6493;
Bookly Micro; 24C02;SOIC Version;6491;
Bookly Micro; 24C02;TSSOP (169mil) Version;6492;
Bookly Micro; 24C02A;DFN 8 (4x4mm) Version;6494;
Bookly Micro; 24C02A;DIP Version;6490;
Bookly Micro; 24C02A;MSOP 8 (3x3mm) Version;6493;
Bookly Micro; 24C02A;SOIC Version;6491;
Bookly Micro; 24C02A;TSSOP (169mil) Version;6492;
Bookly Micro; 24C04;DFN 8 (4x4mm) Version;6499;
Bookly Micro; 24C04;DIP Version;6495;
Bookly Micro; 24C04;MSOP 8 (3x3mm) Version;6498;
Bookly Micro; 24C04;SOIC Version;6496;
Bookly Micro; 24C04;TSSOP (169mil) Version;6497;
Bookly Micro; 24C08;DFN 8 (4x4mm) Version;6504;
Bookly Micro; 24C08;DIP Version;6500;
Bookly Micro; 24C08;MSOP 8 (3x3mm) Version;6503;
Bookly Micro; 24C08;SOIC Version;6501;
Bookly Micro; 24C08;TSSOP (169mil) Version;6502;
Bookly Micro; 24C16;DFN 8 (4x4mm) Version;6509;
Bookly Micro; 24C16;DIP Version;6505;
Bookly Micro; 24C16;MSOP 8 (3x3mm) Version;6508;
Bookly Micro; 24C16;SOIC Version;6506;
Bookly Micro; 24C16;TSSOP (169mil) Version;6507;
Bosch; CC460 (Configuration 1);PLCC 68 Version;6223;0x0: 0xF120
Bosch; CC460 (Configuration 5);PLCC 68 Version;6233;0x0: 0xF120
Bosch; B22AN;DIP Version;5620;
Bosch; B34AB;DIP Version;5623;
Bosch; B43AB;DIP Version;5632;
Bosch; B43AB;SOIC Version;5634;
Bosch; B46AJ;DIP Version;5635;
Bosch; B46AJ;SOIC Version;5636;
Bosch; B49AJ;DIP Version;5637;
Bosch; B49AJ;SOIC Version;5638;
Bosch; B52AP;DIP Version;5639;
Bosch; B52AP;SOIC Version;5640;
Bosch; B54AH;DIP Version;5641;
Bosch; B54AH;SOIC Version;5642;
Bosch; B57120;DIP Version;1558;
Bosch; B57347;DIP Version;1560;
Bosch; B57423;DIP Version;1564;
Bosch; B57477;DIP Version;1561;
Bosch; B57519;DIP Version;1562;
Bosch; B57546;PLCC Version;5551;
Bosch; B57604;DIP Version;1567;
Bosch; B57605;DIP Version;1582;
Bosch; B57607;DIP Version;1578;
Bosch; B57610;DIP Version;1580;
Bosch; B57618;DIP Version;1584;
Bosch; B57625;DIP Version;1592;
Bosch; B57654;DIP Version;1568;
Bosch; B57684;DIP Version;5552;
Bosch; B57696;PLCC Version;1577;
Bosch; B57701;DIP Version;1569;
Bosch; B57764;DIP Version;1586;
Bosch; B57771;DIP Version;5554;
Bosch; B57781;DIP Version;5555;
Bosch; B57808;DIP Version;1570;
Bosch; B57922;DIP Version;1587;
Bosch; B57960;DIP Version;1576;
Bosch; B57995;DIP Version;1571;
Bosch; B58014;DIP Version;1572;
Bosch; B58038;DIP Version;1573;
Bosch; B58094;DIP Version;2338;0x0: 0x97, 0x1: 0x15
Bosch; B58094;PLCC 32 Version;2339;0x0: 0x97, 0x1: 0x15
Bosch; B58097;DIP Version;5657;
Bosch; B58097;SOIC Version;5658;
Bosch; B58098;DIP Version;5556;
Bosch; B58126;DIP 32 Version;2333;
Bosch; B58126;PLCC Version;1593;
Bosch; B58127;DIP Version;1596;
Bosch; B58150;DIP Version;1588;
Bosch; B58157;DIP Version;1602;
Bosch; B58185;DIP Version;1589;
Bosch; B58196;DIP Version;5662;
Bosch; B58196;SOIC Version;5663;
Bosch; B58214;DIP Version;5557;
Bosch; B58234;DIP Version;1574;
Bosch; B58235;DIP Version;1590;
Bosch; B58239;DIP Version;1603;
Bosch; B58252;DIP Version;5643;
Bosch; B58252;SOIC Version;5644;
Bosch; B58253;DIP Version;5645;
Bosch; B58253;SOIC Version;5646;
Bosch; B58256;DIP Version;5668;
Bosch; B58256;SOIC Version;5669;
Bosch; B58258;DIP Version;5647;
Bosch; B58258;SOIC Version;5648;
Bosch; B58275;DIP Version;1610;
Bosch; B58283;SOIC Version;1614;
Bosch; B58293;DIP Version;5651;
Bosch; B58293;PLCC Version;1608;
Bosch; B58293;SOIC Version;5652;
Bosch; B58323;DIP Version;5665;
Bosch; B58323;SOIC Version;5666;
Bosch; B58331;PLCC Version;1618;
Bosch; B58334;PLCC 32 Version;5543;
Bosch; B58335;DIP Version;1634;
Bosch; B58339;PLCC Version;5544;
Bosch; B58380;DIP Version;5653;
Bosch; B58380;SOIC Version;5654;
Bosch; B58381;PLCC Version;1622;
Bosch; B58383;DIP Version;5655;
Bosch; B58383;SOIC Version;5656;
Bosch; B58399;PLCC Version;1624;
Bosch; B58424;DIP Version;1604;
Bosch; B58517;PLCC Version;1631;
Bosch; B58530;PLCC Version;1627;
Bosch; B58533;PLCC Version;1633;
Bosch; B58539;DIP Version;1575;
Bosch; B58541;DIP Version;1605;
Bosch; B58542;DIP Version;1606;
Bosch; B58543;DIP Version;1607;
Bosch; B58544;DIP Version;1628;
Bosch; B58545;DIP Version;1591;
Bosch; B58547;PLCC Version;1594;
Bosch; B58548;DIP Version;2456;
Bosch; B58548;PLCC Version;2457;
Bosch; B58550;PLCC Version;1600;
Bosch; B58601;SOP Version;1641;
Bosch; B58608;DIP Version;5672;
Bosch; B58608;SOIC Version;5673;
Bosch; B58755;SOP Version;1638;
Bosch; B58768;SOP Version;1642;
Bosch; B58791;SOP Version;1640;
Bosch; B58813;DIP Version;5660;
Bosch; B58813;SOIC Version;5661;
Bosch; B58911;PLCC Version;1595;
CION; HT27C020;DIP Version;1004;0x0: 0x7F, 0x1: 0x7F, 0x2: 0x1C, 0x3: 0x2
CION; HT27C020;PLCC Version;1005;0x0: 0x7F, 0x1: 0x7F, 0x2: 0x1C, 0x3: 0x2
CION; HT27C020;TSOP Version;1006;0x0: 0x7F, 0x1: 0x7F, 0x2: 0x1C, 0x3: 0x2
Catalyst (CSI); CAT24C00;DIP Version;6528;
Catalyst (CSI); CAT24C00;SOIC 8 (150mil/JEDEC) Version;6531;
Catalyst (CSI); CAT24C00;SOT 23-5 Version;6532;
Catalyst (CSI); CAT24C00;TSSOP 8 (169mil) Version;6530;
Catalyst (CSI); CAT24C01;DIP Version;6411;
Catalyst (CSI); CAT24C01;MSOP 8 (3x3mm) Version;6414;
Catalyst (CSI); CAT24C01;SOIC Version;6412;
Catalyst (CSI); CAT24C01;SOT 23-5 Version;6415;
Catalyst (CSI); CAT24C01;TSSOP 8 (169mil) Version;6413;
Catalyst (CSI); CAT24C02;DIP Version;6416;
Catalyst (CSI); CAT24C02;MSOP 8 (3x3mm) Version;6419;
Catalyst (CSI); CAT24C02;SOIC Version;6417;
Catalyst (CSI); CAT24C02;SOT 23-5 Version;6420;
Catalyst (CSI); CAT24C02;TSSOP 8 (169mil) Version;6418;
Catalyst (CSI); CAT24C04;DIP Version;6421;
Catalyst (CSI); CAT24C04;MSOP 8 (3x3mm) Version;6424;
Catalyst (CSI); CAT24C04;SOIC Version;6422;
Catalyst (CSI); CAT24C04;SOT 23-5 Version;6425;
Catalyst (CSI); CAT24C04;TSSOP 8 (169mil) Version;6423;
Catalyst (CSI); CAT24C08;DIP Version;6426;
Catalyst (CSI); CAT24C08;MSOP 8 (3x3mm) Version;6429;
Catalyst (CSI); CAT24C08;SOIC Version;6427;
Catalyst (CSI); CAT24C08;SOT 23-5 Version;6430;
Catalyst (CSI); CAT24C08;TSSOP 8 (169mil) Version;6428;
Catalyst (CSI); CAT24C128;DIP Version;6393;
Catalyst (CSI); CAT24C128;MSOP 8 (3x3mm) Version;6396;
Catalyst (CSI); CAT24C128;SOIC Version;6394;
Catalyst (CSI); CAT24C128;TSSOP 8 (169mil) Version;6395;
Catalyst (CSI); CAT24C16;DIP Version;339;
Catalyst (CSI); CAT24C16;MSOP 8 (3x3mm) Version;6409;
Catalyst (CSI); CAT24C16;SOIC Version;340;
Catalyst (CSI); CAT24C16;SOT 23-5 Version;6410;
Catalyst (CSI); CAT24C16;TSSOP 8 (169mil) Version;2525;
Catalyst (CSI); CAT24C256;DIP Version;6397;
Catalyst (CSI); CAT24C256;MSOP 8 (3x3mm) Version;6400;
Catalyst (CSI); CAT24C256;SOIC Version;6398;
Catalyst (CSI); CAT24C256;TSSOP 8 (169mil) Version;6399;
Catalyst (CSI); CAT24FC256;DIP Version;3553;
Catalyst (CSI); CAT24FC256;SOIC (150 mil) Version;3554;
Catalyst (CSI); CAT24FC256;SOIC 8 (200mil/EIAJ) Version;3555;
Catalyst (CSI); CAT24WC01;DIP Version;2395;
Catalyst (CSI); CAT24WC01;SOIC (150 mil) Version;2396;
Catalyst (CSI); CAT24WC01;TSSOP 8 (169mil) Version;2397;
Catalyst (CSI); CAT24WC02;DIP Version;2392;
Catalyst (CSI); CAT24WC02;SOIC (150 mil) Version;2393;
Catalyst (CSI); CAT24WC02;TSSOP 8 (169mil) Version;2394;
Catalyst (CSI); CAT24WC04;DIP Version;2390;
Catalyst (CSI); CAT24WC04;SOIC (150 mil) Version;2391;
Catalyst (CSI); CAT24WC08;DIP Version;1416;
Catalyst (CSI); CAT24WC08;SOIC (150 mil) Version;1417;
Catalyst (CSI); CAT24WC16;DIP Version;2398;
Catalyst (CSI); CAT24WC16;SOIC (150 mil) Version;2399;
Catalyst (CSI); CAT24WC32;DIP Version;3547;
Catalyst (CSI); CAT24WC32;SOIC (150 mil) Version;3548;
Catalyst (CSI); CAT24WC32;SOIC 8 (200mil/EIAJ) Version;3549;
Catalyst (CSI); CAT24WC64;DIP Version;3550;
Catalyst (CSI); CAT24WC64;SOIC (150 mil) Version;3551;
Catalyst (CSI); CAT24WC64;SOIC 8 (200mil/EIAJ) Version;3552;
Catalyst (CSI); CAT25020;DIP Version;2127;
Catalyst (CSI); CAT25020;MSOP 8 (3*3mm) Version;2126;
Catalyst (CSI); CAT25020;SOIC Version;2128;
Catalyst (CSI); CAT25020;TSSOP (169mil) Version;2129;
Catalyst (CSI); CAT25256;DIP 8 Version;4379;
Catalyst (CSI); CAT25256;QFN/DFN/MAP/MLP/SON 8 (5x3mm) Version;4378;
Catalyst (CSI); CAT25256;SOIC 8 (150mil/JEDEC) Version;4380;
Catalyst (CSI); CAT25256;SOIC 8 (200mil/EIAJ) Version;4382;
Catalyst (CSI); CAT25256;TSSOP (169mil) Version;4381;
Catalyst (CSI); CAT25C01;DIP Version;6359;
Catalyst (CSI); CAT25C01;MSOP 8 (3*3mm) Version;6358;
Catalyst (CSI); CAT25C01;SOIC Version;6360;
Catalyst (CSI); CAT25C01;TSSOP (169mil) Version;6361;
Catalyst (CSI); CAT25C01;TSSOP 14 (4.4mm) Version;6362;
Catalyst (CSI); CAT25C02;DIP Version;6354;
Catalyst (CSI); CAT25C02;MSOP 8 (3*3mm) Version;6353;
Catalyst (CSI); CAT25C02;SOIC Version;6355;
Catalyst (CSI); CAT25C02;TSSOP (169mil) Version;6356;
Catalyst (CSI); CAT25C02;TSSOP 14 (4.4mm) Version;6357;
Catalyst (CSI); CAT25C08;DIP Version;6364;
Catalyst (CSI); CAT25C08;MSOP 8 (3*3mm) Version;6363;
Catalyst (CSI); CAT25C08;SOIC Version;6365;
Catalyst (CSI); CAT25C08;TSSOP (169mil) Version;6366;
Catalyst (CSI); CAT25C08;TSSOP 14 (4.4mm) Version;6367;
Catalyst (CSI); CAT25C128;DIP Version;6374;
Catalyst (CSI); CAT25C128;SOIC 16 (300mil) Version;6378;
Catalyst (CSI); CAT25C128;SOIC 8 (150mil/JEDEC) Version;6375;
Catalyst (CSI); CAT25C128;SOIC 8 (200mil/EIAJ) Version;6379;
Catalyst (CSI); CAT25C128;TSSOP 14 (4.4mm) Version;6377;
Catalyst (CSI); CAT25C16;DIP Version;6369;
Catalyst (CSI); CAT25C16;MSOP 8 (3*3mm) Version;6368;
Catalyst (CSI); CAT25C16;SOIC Version;6370;
Catalyst (CSI); CAT25C16;TSSOP (169mil) Version;6371;
Catalyst (CSI); CAT25C16;TSSOP 14 (4.4mm) Version;6372;
Catalyst (CSI); CAT25C256;DIP Version;6380;
Catalyst (CSI); CAT25C256;SOIC 16 (300mil) Version;6383;
Catalyst (CSI); CAT25C256;SOIC 8 (150mil/JEDEC) Version;6381;
Catalyst (CSI); CAT25C256;SOIC 8 (200mil/EIAJ) Version;6384;
Catalyst (CSI); CAT25C256;TSSOP 14 (4.4mm) Version;6382;
Catalyst (CSI); CAT25C32;DIP Version;6385;
Catalyst (CSI); CAT25C32;SOIC 8 (150mil/JEDEC) Version;6386;
Catalyst (CSI); CAT25C32;TSSOP 14 (4.4mm) Version;6387;
Catalyst (CSI); CAT25C64;DIP Version;6390;
Catalyst (CSI); CAT25C64;SOIC 8 (150mil/JEDEC) Version;6391;
Catalyst (CSI); CAT25C64;TSSOP 14 (4.4mm) Version;6392;
Catalyst (CSI); CAT27010;DIP Version;2608;
Catalyst (CSI); CAT27512 (12.75V);DIP 28 Version;2695;
Catalyst (CSI); CAT27512 (12.75V);PLCC 32 Version;2696;
Catalyst (CSI); CAT27C210;DIP Version;6752;0x0: 0x31, 0x1: 0x7
Catalyst (CSI); CAT27C210;PLCC Version;6753;0x0: 0x31, 0x1: 0x7
Catalyst (CSI); CAT27HC010;DIP Version;2609;0x0: 0x31, 0x1: 0x42
Catalyst (CSI); CAT27HC010;PLCC 32 Version;2610;0x0: 0x31, 0x1: 0x42
Catalyst (CSI); CAT28C16A;DIP Version;6181;
Catalyst (CSI); CAT28C16A;PLCC Version;6182;
Catalyst (CSI); CAT28C16A;SOIC 24 (300mil) Version;6183;
Catalyst (CSI); CAT28C256;DIP Version;3813;
Catalyst (CSI); CAT28C256;PLCC Version;3814;
Catalyst (CSI); CAT28C256;TSOP Version;3815;
Catalyst (CSI); CAT28C64A;DIP Version;2819;
Catalyst (CSI); CAT28C64A;PLCC Version;2820;
Catalyst (CSI); CAT28C64A;SOIC Version;2821;
Catalyst (CSI); CAT28C64A;TSOP Version;2822;
Catalyst (CSI); CAT28C64B;DIP Version;2047;
Catalyst (CSI); CAT28C64B;PLCC Version;2048;
Catalyst (CSI); CAT28C64B;SOIC Version;2049;
Catalyst (CSI); CAT28C64B;TSOP Version;2050;
Catalyst (CSI); CAT28C65B;DIP Version;1283;
Catalyst (CSI); CAT28C65B;PLCC Version;1284;
Catalyst (CSI); CAT28C65B;SOIC Version;1285;
Catalyst (CSI); CAT28C65B;TSOP Version;1286;
Catalyst (CSI); CAT28F010;DIP Version;103;0x0: 0x31, 0x1: 0xB4
Catalyst (CSI); CAT28F010;PLCC Version;104;0x0: 0x31, 0x1: 0xB4
Catalyst (CSI); CAT28F010;TSOP Reverse Version;147;0x0: 0x31, 0x1: 0xB4
Catalyst (CSI); CAT28F010;TSOP Version;105;0x0: 0x31, 0x1: 0xB4
Catalyst (CSI); CAT28F020;DIP Version;106;0x0: 0x31, 0x1: 0xBD
Catalyst (CSI); CAT28F020;PLCC Version;107;0x0: 0x31, 0x1: 0xBD
Catalyst (CSI); CAT28F020;TSOP Reverse Version;148;0x0: 0x31, 0x1: 0xBD
Catalyst (CSI); CAT28F020;TSOP Version;108;0x0: 0x31, 0x1: 0xBD
Catalyst (CSI); CAT28F102;DIP 40 Version;2720;0x0: 0x31, 0x1: 0x51
Catalyst (CSI); CAT28F102;PLCC Version;2717;0x0: 0x31, 0x1: 0x51
Catalyst (CSI); CAT28F102;TSOP Reverse Version;2719;0x0: 0x31, 0x1: 0x51
Catalyst (CSI); CAT28F102;TSOP Version;2718;0x0: 0x31, 0x1: 0x51
Catalyst (CSI); CAT28F512;DIP Version;2071;0x0: 0x31, 0x1: 0xB8
Catalyst (CSI); CAT28F512;PLCC Version;2072;0x0: 0x31, 0x1: 0xB8
Catalyst (CSI); CAT28F512;TSOP Version;2074;0x0: 0x31, 0x1: 0xB8
Catalyst (CSI); CAT28LV64;DIP Version;2853;
Catalyst (CSI); CAT28LV64;PLCC Version;2854;
Catalyst (CSI); CAT28LV64;SOIC Version;2855;
Catalyst (CSI); CAT28LV64;TSOP Version;2856;
Catalyst (CSI); CAT93C46 (16 Bit);DFN/MAP/MLP/SON 8 (5x3mm) Version;3045;
Catalyst (CSI); CAT93C46 (16 Bit);DIP Version;3042;
Catalyst (CSI); CAT93C46 (16 Bit);SOIC (150mil) Version;3043;
Catalyst (CSI); CAT93C46 (16 Bit);SOIC 8 (200mil/EIAJ) Version;3046;
Catalyst (CSI); CAT93C46 (16 Bit);TSSOP (169mil) Version;3044;
Catalyst (CSI); CAT93C46 (8 Bit);DFN/MAP/MLP/SON 8 (5x3mm) Version;3040;
Catalyst (CSI); CAT93C46 (8 Bit);DIP Version;3037;
Catalyst (CSI); CAT93C46 (8 Bit);SOIC (150mil) Version;3038;
Catalyst (CSI); CAT93C46 (8 Bit);SOIC 8 (200mil/EIAJ) Version;3041;
Catalyst (CSI); CAT93C46 (8 Bit);TSSOP (169mil) Version;3039;
Catalyst (CSI); CAT93C56 (16 Bit);DIP Version;4046;
Catalyst (CSI); CAT93C56 (16 Bit);SOIC 8 (150mil/JEDEC) Version;4047;
Catalyst (CSI); CAT93C56 (16 Bit);SOIC 8 (200mil/EIAJ) Version;4048;
Catalyst (CSI); CAT93C56 (16 Bit);TSSOP (169mil) Version;4049;
Catalyst (CSI); CAT93C56 (8 Bit);DIP Version;4050;
Catalyst (CSI); CAT93C56 (8 Bit);SOIC 8 (150mil/JEDEC) Version;4051;
Catalyst (CSI); CAT93C56 (8 Bit);SOIC 8 (200mil/EIAJ) Version;4052;
Catalyst (CSI); CAT93C56 (8 Bit);TSSOP (169mil) Version;4053;
Catalyst (CSI); CAT93C57 (16 Bit);DIP Version;4058;
Catalyst (CSI); CAT93C57 (16 Bit);SOIC 8 (150mil/JEDEC) Version;4059;
Catalyst (CSI); CAT93C57 (16 Bit);SOIC 8 (200mil/EIAJ) Version;4060;
Catalyst (CSI); CAT93C57 (16 Bit);TSSOP (169mil) Version;4061;
Catalyst (CSI); CAT93C57 (8 Bit);DIP Version;4054;
Catalyst (CSI); CAT93C57 (8 Bit);SOIC 8 (150mil/JEDEC) Version;4055;
Catalyst (CSI); CAT93C57 (8 Bit);SOIC 8 (200mil/EIAJ) Version;4056;
Catalyst (CSI); CAT93C57 (8 Bit);TSSOP (169mil) Version;4057;
Catalyst (CSI); CAT93C66 (16 Bit);DIP Version;4038;
Catalyst (CSI); CAT93C66 (16 Bit);SOIC 8 (150mil/JEDEC) Version;4039;
Catalyst (CSI); CAT93C66 (16 Bit);SOIC 8 (200mil/EIAJ) Version;4040;
Catalyst (CSI); CAT93C66 (16 Bit);TSSOP (169mil) Version;4041;
Catalyst (CSI); CAT93C66 (8 Bit);DIP Version;4042;
Catalyst (CSI); CAT93C66 (8 Bit);SOIC 8 (150mil/JEDEC) Version;4043;
Catalyst (CSI); CAT93C66 (8 Bit);SOIC 8 (200mil/EIAJ) Version;4044;
Catalyst (CSI); CAT93C66 (8 Bit);TSSOP (169mil) Version;4045;
Catalyst (CSI); CAT93C86 (16 Bit);DIP Version;2726;
Catalyst (CSI); CAT93C86 (16 Bit);SOIC 8 (150mil/JEDEC) Version;2727;
Catalyst (CSI); CAT93C86 (16 Bit);SOIC 8 (200mil/EIAJ) Version;2728;
Catalyst (CSI); CAT93C86 (16 Bit);TSSOP (169mil) Version;2729;
Catalyst (CSI); CAT93C86 (8 Bit);DIP Version;2569;
Catalyst (CSI); CAT93C86 (8 Bit);SOIC 8 (150mil/JEDEC) Version;2570;
Catalyst (CSI); CAT93C86 (8 Bit);SOIC 8 (200mil/EIAJ) Version;2571;
Catalyst (CSI); CAT93C86 (8 Bit);TSSOP (169mil) Version;2572;
Chingis; PM25LD040;DIP Version;4934;0x0: 0x7F, 0x1: 0x9D, 0x2: 0x7E
Chingis; PM25LD040;SOIC 8 (150mil/JEDEC) Version;4936;0x0: 0x7F, 0x1: 0x9D, 0x2: 0x7E
Chingis; PM25LD040;SOIC 8 (200mil/EIAJ) Version;4943;0x0: 0x7F, 0x1: 0x9D, 0x2: 0x7E
Cypress; CY27C010;DIP Version;2591;0x0: 0x34, 0x1: 0x1D
Cypress; CY27C010;PLCC Version;2592;0x0: 0x34, 0x1: 0x1D
Cypress; CY27C010;TSOP Version;2593;0x0: 0x34, 0x1: 0x1D
Cypress; CY27C020;DIP Version;2643;0x0: 0x34, 0x1: 0x0
Cypress; CY27C020;PLCC 32 Version;2644;0x0: 0x34, 0x1: 0x0
Cypress; CY27C020;TSOP 32 (8x20mm) Version;2645;0x0: 0x34, 0x1: 0x0
Cypress; CY27C040;DIP Version;2674;0x0: 0x34, 0x1: 0x0
Cypress; CY27C040;PLCC 32 Version;2675;0x0: 0x34, 0x1: 0x0
Cypress; CY27C040;TSOP 32 (8x20mm) Version;2676;0x0: 0x34, 0x1: 0x0
Cypress; CY27C256;DIP Version;806;
Cypress; CY27C256;PLCC Version;807;
Cypress; CY27C256;TSOP Version;808;
Cypress; CY27C256T;DIP Version;809;
Cypress; CY27C256T;TSOP Version;811;
Cypress; CY27C512;DIP 28 Version;2697;0x0: 0x34, 0x1: 0x1F
Cypress; CY27C512;PLCC Version;2698;0x0: 0x34, 0x1: 0x1F
Cypress; CY27C512;TSOP 28 (8x14mm) Version;2699;0x0: 0x34, 0x1: 0x1F
Cypress; CY27H010;DIP Version;2611;0x0: 0x34, 0x1: 0x1D
Cypress; CY27H010;PLCC Version;2612;0x0: 0x34, 0x1: 0x1D
Cypress; CY27H010;TSOP Version;2613;0x0: 0x34, 0x1: 0x1D
Cypress; CY27H512;DIP 28 Version;2700;0x0: 0x34, 0x1: 0x1F
Cypress; CY27H512;PLCC Version;2701;0x0: 0x34, 0x1: 0x1F
Cypress; CY27H512;TSOP 28 (8x14mm) Version;2702;0x0: 0x34, 0x1: 0x1F
Dallas Semiconductor; DS1220;DIP 24 Version;1070;
Dallas Semiconductor; DS1225;DIP Version;1068;
Dallas Semiconductor; DS1230;DIP Version;1066;
Dallas Semiconductor; DS1230;DIP Version;2040;
Dallas Semiconductor; DS1243;DIP Version;1071;
Dallas Semiconductor; DS1245;DIP Version;2385;
Dallas Semiconductor; DS1249W;DIP Version;5736;
Dallas Semiconductor; DS1250;DIP Version;2175;
Dallas Semiconductor; DS1270W;EDIP 36 Version;5787;
Dallas Semiconductor; DS1286;EDIP Version (720 mil);5596;
Dallas Semiconductor; DS1486;DIP Version;5905;
Dallas Semiconductor; DS1643;DIP Version;2036;
